null/Marlin;;;;;
;;Marlin/pins.h;#define X_MIN_PIN X_STOP_PIN;;
;;Marlin/pins.h;#define X_MAX_PIN -1;;
;;Marlin/pins.h;#else;;
;;Marlin/pins.h;#define X_MIN_PIN -1;;
;;Marlin/pins.h;#define X_MAX_PIN X_STOP_PIN;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#ifdef Y_STOP_PIN;;
;;Marlin/pins.h;#if Y_HOME_DIR < 0;;
;;Marlin/pins.h;#define Y_MIN_PIN Y_STOP_PIN;;
;;Marlin/pins.h;#define Y_MAX_PIN -1;;
;;Marlin/pins.h;#else;;
;;Marlin/pins.h;#define Y_MIN_PIN -1;;
;;Marlin/pins.h;#define Y_MAX_PIN Y_STOP_PIN;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#ifdef Z_STOP_PIN;;
;;Marlin/pins.h;#if Z_HOME_DIR < 0;;
;;Marlin/pins.h;#define Z_MIN_PIN Z_STOP_PIN;;
;;Marlin/pins.h;#define Z_MAX_PIN -1;;
;;Marlin/pins.h;#else;;
;;Marlin/pins.h;#define Z_MIN_PIN -1;;
;;Marlin/pins.h;#define Z_MAX_PIN Z_STOP_PIN;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#if ENABLED(DISABLE_MAX_ENDSTOPS);;
;;Marlin/pins.h;#undef X_MAX_PIN;;
;;Marlin/pins.h;#undef Y_MAX_PIN;;
;;Marlin/pins.h;#undef Z_MAX_PIN;;
;;Marlin/pins.h;#define X_MAX_PIN          -1;;
;;Marlin/pins.h;#define Y_MAX_PIN          -1;;
;;Marlin/pins.h;#define Z_MAX_PIN          -1;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#if ENABLED(DISABLE_MIN_ENDSTOPS);;
;;Marlin/pins.h;#undef X_MIN_PIN;;
;;Marlin/pins.h;#undef Y_MIN_PIN;;
;;Marlin/pins.h;#undef Z_MIN_PIN;;
;;Marlin/pins.h;#define X_MIN_PIN          -1;;
;;Marlin/pins.h;#define Y_MIN_PIN          -1;;
;;Marlin/pins.h;#define Z_MIN_PIN          -1;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#if ENABLED(DISABLE_Z_MIN_PROBE_ENDSTOP) || DISABLED(Z_MIN_PROBE_ENDSTOP);;
;;Marlin/pins.h;#undef Z_MIN_PROBE_PIN;;
;;Marlin/pins.h;#define Z_MIN_PROBE_PIN    -1;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#if ENABLED(DISABLE_XMAX_ENDSTOP);;
;;Marlin/pins.h;#undef X_MAX_PIN;;
;;Marlin/pins.h;#define X_MAX_PIN          -1;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#if ENABLED(DISABLE_XMIN_ENDSTOP);;
;;Marlin/pins.h;#undef X_MIN_PIN;;
;;Marlin/pins.h;#define X_MIN_PIN          -1;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#if ENABLED(DISABLE_YMAX_ENDSTOP);;
;;Marlin/pins.h;#define Y_MAX_PIN          -1;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#if ENABLED(DISABLE_YMIN_ENDSTOP);;
;;Marlin/pins.h;#undef Y_MIN_PIN;;
;;Marlin/pins.h;#define Y_MIN_PIN          -1;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#if ENABLED(DISABLE_ZMAX_ENDSTOP);;
;;Marlin/pins.h;#undef Z_MAX_PIN;;
;;Marlin/pins.h;#define Z_MAX_PIN          -1;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#if ENABLED(DISABLE_ZMIN_ENDSTOP);;
;;Marlin/pins.h;#undef Z_MIN_PIN;;
;;Marlin/pins.h;#define Z_MIN_PIN          -1;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#ifndef Y2_STEP_PIN;;
;;Marlin/pins.h;#define Y2_STEP_PIN      E1_STEP_PIN;;
;;Marlin/pins.h;#define Y2_DIR_PIN       E1_DIR_PIN;;
;;Marlin/pins.h;#define Y2_ENABLE_PIN    E1_ENABLE_PIN;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#ifndef Z2_STEP_PIN;;
;;Marlin/pins.h;#define Z2_STEP_PIN      E1_STEP_PIN;;
;;Marlin/pins.h;#define Z2_DIR_PIN       E1_DIR_PIN;;
;;Marlin/pins.h;#define Z2_ENABLE_PIN    E1_ENABLE_PIN;;
;;Marlin/pins.h;#endif;;
;;Marlin/pins.h;#define SENSITIVE_PINS { 0, 1, \;;
;;Marlin/pins.h;#define HAS_DIGIPOTSS (DIGIPOTSS_PIN >= 0);;
;;Marlin/pins.h;#endif;;
;1fa9370709d49dec0493ba18624326731e42c9a1;;;;
;;Marlin/Configuration.h;#define TEMP_SENSOR_0 1;;
;;Marlin/Configuration.h;#define TEMP_SENSOR_BED 7;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;#define min_software_endstops true;;
;;Marlin/Configuration.h;#define max_software_endstops true;;
;;Marlin/Configuration.h;#define DEFAULT_AXIS_STEPS_PER_UNIT   {80,80,4000,500};;
;84781522095e1746c09403cb3d05d415af9f926c;;;;
;;Marlin/Configuration.h;"#define STRING_CONFIG_H_AUTHOR """"(none, default config)""""";;
;;Marlin/Configuration.h;#define MOTHERBOARD BOARD_RAMPS_13_EFB;;
;;Marlin/Configuration.h;#define TEMP_SENSOR_BED 0;;
;;Marlin/Configuration.h;#define DEFAULT_AXIS_STEPS_PER_UNIT   {80,80,4000,500};;
null/Marlin;;;;;
null/Marlin;;;;;
null/Marlin;;;;;
null/Marlin;;;;;
;89ee80e011a5654572f4fce06a7e878ee1a2e919;;;;
;;Marlin/servo.h;#define _useTimer5;;
null/Marlin;;;;;
null/Marlin;;;;;
null/Marlin;;;;;
null/Marlin;;;;;
null/Marlin;;;;;
null/Marlin;;;;;
null/Marlin;;;;;
null/Marlin;;;;;
;5094c9a16ce85d770b2901a0e33aefb4cee60b51;;;;
;;Marlin/stepper_indirection.h;#endif;;
null/Marlin;;;;;
null/Marlin;;;;;
null/Marlin;;;;;
null/Marlin;;;;;
null/Marlin;;;;;
null/Marlin;;;;;
null/marlin;;;;;
;fbd2709604ec9f2444f4813f1a600ef936553454;;;;
;;Marlin/language_pt.h;"#define MSG_DISABLE_STEPPERS                """" Parar motores""""";;
;;Marlin/language_pt.h;"#define MSG_AUTO_HOME                       """"Ir para origen""""";;
;;Marlin/language_pt.h;"#define MSG_SET_HOME_OFFSETS                """"def. orig. offset""""";;
;;Marlin/language_pt.h;"#define MSG_SET_ORIGIN                      """"Estabelecer orig.""""";;
;;Marlin/language_pt.h;"#define MSG_PREHEAT_PLA_SETTINGS            """"Config. PLA""""";;
;;Marlin/language_pt.h;"#define MSG_PREHEAT_ABS_SETTINGS            """"Config. ABS""""";;
;;Marlin/language_pt.h;"#define MSG_COOLDOWN                        """"Esfriar""""";;
;;Marlin/language_pt.h;"#define MSG_SWITCH_PS_ON                    """"Interruptor On""""";;
;;Marlin/language_pt.h;"#define MSG_SWITCH_PS_OFF                   """"Interruptor Off""""";;
;;Marlin/language_pt.h;"#define MSG_EXTRUDE                         """"Extrudar""""";;
;;Marlin/language_pt.h;"#define MSG_FAN_SPEED                       """"Velocidade vento.""""";;
;;Marlin/language_pt.h;"#define MSG_CONTROL                         """"Controle \003""""";;
;;Marlin/language_pt.h;"#define MSG_VOLUMETRIC_ENABLED		        """"E in mm3""""";;
;;Marlin/language_pt.h;"#define MSG_STORE_EPROM                     """"Guardar memoria""""";;
;;Marlin/language_pt.h;"#define MSG_LOAD_EPROM                      """"Carregar memoria""""";;
;;Marlin/language_pt.h;"#define MSG_TUNE                            """"Tune    \x7E""""";;
;;Marlin/language_pt.h;"#define MSG_PAUSE_PRINT                     """"Pausar impressao""""";;
;;Marlin/language_pt.h;"#define MSG_RESUME_PRINT                    """"Resumir impressao""""";;
;;Marlin/language_pt.h;"#define MSG_USERWAIT                        """"Esperando ordem""""";;
;;Marlin/language_pt.h;"#define MSG_RESUMING                        """"Resum. impressao""""";;
;;Marlin/language_pt.h;"#define MSG_PRINT_ABORTED                   """"impress. abortada""""";;
;;Marlin/language_pt.h;"#define MSG_INIT_SDCARD                     """"Cartao SD Inic.""""";;
;;Marlin/language_pt.h;"#define MSG_ZPROBE_OUT                      """"Son. fora da mesa""""";;
;;Marlin/language_pt.h;"#define MSG_ZPROBE_ZOFFSET                  """"Z Offset""""";;
;67d7ced009e60b9e2a202dd833aabd38b7c59819;;;;
;;Marlin/Marlin_main.cpp;#if EXTRUDER > 1;;
;fff4f29dfc7daa3f80bd059369bf7234f70b3f4c;;;;
;;Marlin/Configuration.h;;;
;9b7ca2157b18461d40621fd827510196d74397c4;;;;
;;Marlin/Marlin_main.cpp;#ifdef STRING_VERSION_CONFIG_H;;
;;Marlin/language.h;"#define MSG_M115_REPORT                     """"FIRMWARE_NAME:Marlin V1.0.2";" Sprinter/grbl mashup for gen6 FIRMWARE_URL:"""" FIRMWARE_URL """" PROTOCOL_VERSION:"""" PROTOCOL_VERSION """" MACHINE_TYPE:"""" MACHINE_NAME """" EXTRUDER_COUNT:"""" STRINGIFY(EXTRUDERS) """" UUID:"""" MACHINE_UUID """"\n""""";
;45dd199c289795aff4a3f67887fe1b5d6a064612;;;;
;;Marlin/language_ru.h;"#define MSG_PREHEAT_PLA_BEDONLY             """"￐ﾟ￑ﾀ￐ﾵ￐ﾴ. PLA ￐ﾚ￑ﾀ￐ﾾ￐ﾲ￐ﾰ￑ﾂ￑ﾌ""""";;
;;Marlin/language_ru.h;"#define MSG_PREHEAT_ABS_BEDONLY             """"￐ﾟ￑ﾀ￐ﾵ￐ﾴ. ABS ￐ﾚ￑ﾀ￐ﾾ￐ﾲ￐ﾰ￑ﾂ￑ﾌ""""";;
;;Marlin/language_ru.h;"#define MSG_SWITCH_PS_ON                    """"Switch Power On""""";;
;;Marlin/language_ru.h;"#define MSG_SWITCH_PS_OFF                   """"Switch Power Off""""";;
;;Marlin/language_ru.h;"#define MSG_MOVE_X                          """"Move X""""";;
;;Marlin/language_ru.h;"#define MSG_MOVE_Y                          """"Move Y""""";;
;;Marlin/language_ru.h;"#define MSG_MOVE_Z                          """"Move Z""""";;
;;Marlin/language_ru.h;"#define MSG_MOVE_E                          """"Extruder""""";;
;;Marlin/language_ru.h;"#define MSG_MOVE_E1                         """"Extruder2""""";;
;;Marlin/language_ru.h;"#define MSG_MOVE_E2                         """"Extruder3""""";;
;;Marlin/language_ru.h;"#define MSG_MOVE_01MM                       """"Move 0.1mm""""";;
;;Marlin/language_ru.h;"#define MSG_MOVE_1MM                        """"Move 1mm""""";;
;;Marlin/language_ru.h;"#define MSG_MOVE_10MM                       """"Move 10mm""""";;
;;Marlin/language_ru.h;"#define MSG_FAN_SPEED                       """"￐ﾚ￑ﾃ￐ﾻ￐ﾻ￐ﾵ￑ﾀ:""""";;
;;Marlin/language_ru.h;"#define MSG_AUTOTEMP                        """"Autotemp:""""";;
;;Marlin/language_ru.h;"#define MSG_ACC                             """"Acc:""""";;
;;Marlin/language_ru.h;"#define MSG_VOLUMETRIC                      """"Filament""""";;
;;Marlin/language_ru.h;"#define MSG_FILAMENT_SIZE_EXTRUDER_0        """"Fil. Dia. 1""""";;
;;Marlin/language_ru.h;"#define MSG_FILAMENT_SIZE_EXTRUDER_1        """"Fil. Dia. 2""""";;
;;Marlin/language_ru.h;"#define MSG_FILAMENT_SIZE_EXTRUDER_2        """"Fil. Dia. 3""""";;
;;Marlin/language_ru.h;"#define MSG_CONTRAST                        """"LCD contrast""""";;
;;Marlin/language_ru.h;"#define MSG_STORE_EPROM                     """"￐ﾡ￐ﾾ￑ﾅ￑ﾀ￐ﾰ￐ﾽ￐ﾸ￑ﾂ￑ﾌ ￐ﾲ EPROM""""";;
;;Marlin/language_ru.h;"#define MSG_LOAD_EPROM                      """"￐ﾗ￐ﾰ￐ﾳ￑ﾀ￑ﾃ￐ﾷ. ￐ﾸ￐ﾷ EPROM""""";;
;;Marlin/language_ru.h;"#define MSG_RESUME_PRINT                    """"￐ﾲ￐ﾾ￐ﾷ￐ﾾ￐ﾱ￐ﾽ. ￐﾿￐ﾵ￑ﾇ￐ﾰ￑ﾂ￑ﾌ""""";;
;;Marlin/language_ru.h;"#define MSG_RESUMING                        """"Resuming print""""";;
;;Marlin/language_ru.h;"#define MSG_PRINT_ABORTED                   """"Print aborted""""";;
;;Marlin/language_ru.h;"#define MSG_FILAMENTCHANGE                  """"Change filament""""";;
;;Marlin/language_ru.h;"#define MSG_INIT_SDCARD                     """"Init. SD-Card""""";;
;;Marlin/language_ru.h;"#define MSG_CNG_SDCARD                      """"Change SD-Card""""";;
;;Marlin/language_ru.h;"#define MSG_ZPROBE_ZOFFSET                  """"Z Offset""""";;
;04df54457178cc3d1e24cc3713bab5426990195f;;;;
;;Marlin/language.h;"#define FIRMWARE_URL """"http:";;
;32d431fe630b77ea17c49512f1cb0cabe7de97ca;;;;
;;Marlin/language_nl.h;"#define MSG_PRINT_ABORTED                   """"Print aborted""""";;
;;Marlin/language_nl.h;"#define MSG_DELTA_CALIBRATE             """"Delta Calibration""""";;
;;Marlin/language_nl.h;"#define MSG_DELTA_CALIBRATE_X           """"Calibrate X""""";;
;;Marlin/language_nl.h;"#define MSG_DELTA_CALIBRATE_Y           """"Calibrate Y""""";;
;;Marlin/language_nl.h;"#define MSG_DELTA_CALIBRATE_Z           """"Calibrate Z""""";;
;;Marlin/language_nl.h;"#define MSG_DELTA_CALIBRATE_CENTER      """"Calibrate Center""""";;
;8375b82c2e0a6e6d99e41399c1162c89b2ab5df4;;;;
;;Marlin/pins.h;#if MB(RAMPS_13_EFB) || MB(RAMPS_13_EFF) || MB(AZTEEG_X3) || MB(AZTEEG_X3_PRO);;
;453cbfe55078996d8a6ebbe44bf06c90080adece;;;;
;;Marlin/temperature.cpp;#if defined (THERMAL_RUNAWAY_PROTECTION_PERIOD) && THERMAL_RUNAWAY_PROTECTION_PERIOD > 0;;
;;Marlin/temperature.h;#if defined (THERMAL_RUNAWAY_PROTECTION_PERIOD) && THERMAL_RUNAWAY_PROTECTION_PERIOD > 0;;
;1e7b286addc6286d1576ae1a7b68eb2ee2bfb62d;;;;
;;Marlin/temperature.cpp;#ifdef THERMAL_RUNAWAY_PROTECTION_PERIOD && THERMAL_RUNAWAY_PROTECTION_PERIOD > 0;;
;eaeccf2699751bdea2a15a43bb48602308ebb8fa;;;;
;;Marlin/Marlin_main.cpp;"#define VERSION_STRING  """"1.0.0""""";;
;;Marlin/language.h;"#define MSG_M115_REPORT                     """"FIRMWARE_NAME:Marlin V1";" Sprinter/grbl mashup for gen6 FIRMWARE_URL:"""" FIRMWARE_URL """" PROTOCOL_VERSION:"""" PROTOCOL_VERSION """" MACHINE_TYPE:"""" MACHINE_NAME """" EXTRUDER_COUNT:"""" STRINGIFY(EXTRUDERS) """" UUID:"""" MACHINE_UUID """"\n""""";
;fed690d9accfbd677a7e66fb87560f8c097c74c3;;;;
;;Marlin/language_pt.h;"#define MSG_DISABLE_STEPPERS                """" Apagar motores""""";;
;;Marlin/language_pt.h;"#define MSG_SET_HOME_OFFSETS                """"Set home offsets""""";;
;;Marlin/language_pt.h;"#define MSG_PREHEAT_PLA_SETTINGS            """"PLA setting""""";;
;;Marlin/language_pt.h;"#define MSG_PREHEAT_ABS_SETTINGS            """"ABS setting""""";;
;;Marlin/language_pt.h;"#define MSG_SWITCH_PS_ON                    """"Switch Power On""""";;
;;Marlin/language_pt.h;"#define MSG_SWITCH_PS_OFF                   """"Switch Power Off""""";;
;;Marlin/language_pt.h;"#define MSG_MOVE_X                          """"Move X""""";;
;;Marlin/language_pt.h;"#define MSG_MOVE_Y                          """"Move Y""""";;
;;Marlin/language_pt.h;"#define MSG_MOVE_Z                          """"Move Z""""";;
;;Marlin/language_pt.h;"#define MSG_MOVE_E                          """"Extruder""""";;
;;Marlin/language_pt.h;"#define MSG_MOVE_E1                         """"Extruder2""""";;
;;Marlin/language_pt.h;"#define MSG_MOVE_E2                         """"Extruder3""""";;
;;Marlin/language_pt.h;"#define MSG_MOVE_01MM                       """"Move 0.1mm""""";;
;;Marlin/language_pt.h;"#define MSG_MOVE_1MM                        """"Move 1mm""""";;
;;Marlin/language_pt.h;"#define MSG_MOVE_10MM                       """"Move 10mm""""";;
;;Marlin/language_pt.h;"#define MSG_VOLUMETRIC                      """"Filament""""";;
;;Marlin/language_pt.h;"#define MSG_CONTRAST                        """"Contrast""""";;
;;Marlin/language_pt.h;"#define MSG_RESUMING                        """"Resuming print""""";;
;;Marlin/language_pt.h;"#define MSG_PRINT_ABORTED                   """"Print aborted""""";;
;;Marlin/language_pt.h;"#define MSG_AUTORETRACT                     """" AutoRetr.:""""";;
;;Marlin/language_pt.h;"#define MSG_FILAMENTCHANGE                  """"Change filament""""";;
;;Marlin/language_pt.h;"#define MSG_INIT_SDCARD                     """"Init. SD-Card""""";;
;;Marlin/language_pt.h;"#define MSG_CNG_SDCARD                      """"Change SD-Card""""";;
;;Marlin/language_pt.h;"#define MSG_STEPPER_RELEASED                """"Lancado.""""";;
;;Marlin/language_pt.h;"#define MSG_DELTA_CALIBRATE             """"Delta Calibration""""";;
;;Marlin/language_pt.h;"#define MSG_DELTA_CALIBRATE_X           """"Calibrate X""""";;
;;Marlin/language_pt.h;"#define MSG_DELTA_CALIBRATE_Y           """"Calibrate Y""""";;
;;Marlin/language_pt.h;"#define MSG_DELTA_CALIBRATE_Z           """"Calibrate Z""""";;
;;Marlin/language_pt.h;"#define MSG_DELTA_CALIBRATE_CENTER      """"Calibrate Center""""";;
null/Marlin;;;;;
;65d1420aac516d5166f1e5aa55008f3539d97091;;;;
;;Marlin/Configuration.h;#define MOTHERBOARD BOARD_RAMPS_14_EFB;;
;;Marlin/Configuration.h;#define EXTRUDERS 1;;
;;Marlin/Configuration.h;#define LANGUAGE_INCLUDE GENERATE_LANGUAGE_INCLUDE(en);;
;;Marlin/Configuration.h;#define DISPLAY_CHARSET_HD44780_JAPAN;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;;;
null/Marlin;;;;;
null/Marlin;;;;;
null/Marlin;;;;;
;089220f30027fdcde90032fec9170ca16e1d7bcb;;;;
;;Marlin/Configuration.h;"#define STRING_CONFIG_H_AUTHOR """"(none, default config)""""";;
;;Marlin/Configuration.h;#define BAUDRATE 250000;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;#define TEMP_SENSOR_0 1;;
;;Marlin/Configuration.h;#define HEATER_0_MAXTEMP 275;;
;;Marlin/Configuration.h;#define HEATER_1_MAXTEMP 275;;
;;Marlin/Configuration.h;#define HEATER_2_MAXTEMP 275;;
;;Marlin/Configuration.h;#define HEATER_3_MAXTEMP 275;;
;;Marlin/Configuration.h;#define  DEFAULT_Kp 22.2;;
;;Marlin/Configuration.h;#define  DEFAULT_Ki 1.08;;
;;Marlin/Configuration.h;#define  DEFAULT_Kd 114;;
;;Marlin/Configuration.h;#define THERMAL_PROTECTION_HOTENDS;;
;;Marlin/Configuration.h;#define THERMAL_PROTECTION_BED;;
;;Marlin/Configuration.h;#define ENDSTOPPULLUPS;;
;;Marlin/Configuration.h;#define INVERT_X_DIR false;;
;;Marlin/Configuration.h;#define INVERT_Z_DIR false;;
;;Marlin/Configuration.h;#define INVERT_E1_DIR false;;
;;Marlin/Configuration.h;#define Z_HOME_DIR -1;;
;;Marlin/Configuration.h;#define X_MAX_POS 200;;
;;Marlin/Configuration.h;#define Y_MAX_POS 200;;
;;Marlin/Configuration.h;#define Z_MAX_POS 200;;
;;Marlin/Configuration.h;#define HOMING_FEEDRATE {50*60, 50*60, 4*60, 0};;
;;Marlin/Configuration.h;#define DEFAULT_AXIS_STEPS_PER_UNIT   {80,80,4000,500};;
;;Marlin/Configuration.h;#define DEFAULT_MAX_FEEDRATE          {300, 300, 5, 25};;
;;Marlin/Configuration.h;#define PLA_PREHEAT_HOTEND_TEMP 180;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;;;
;29f92b6d982d572cc696d3d06b6c550cefd41450;;;;
;;Marlin/Conditionals.h;#define HAS_MOTOR_CURRENT_PWM (PIN_EXISTS(MOTOR_CURRENT_PWM_XY) || PIN_EXISTS(MOTOR_CURRENT_PWM_Z) || PIN_EXISTS(MOTOR_CURRENT_PWM_E));;
;;Marlin/Configuration.h;"#define STRING_CONFIG_H_AUTHOR """"(none, default config)""""";;
;;Marlin/Configuration.h;#define BAUDRATE 250000;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;#define TEMP_SENSOR_0 1;;
;;Marlin/Configuration.h;#define HEATER_0_MAXTEMP 275;;
;;Marlin/Configuration.h;#define HEATER_1_MAXTEMP 275;;
;;Marlin/Configuration.h;#define HEATER_2_MAXTEMP 275;;
;;Marlin/Configuration.h;#define HEATER_3_MAXTEMP 275;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;#define  DEFAULT_Kp 22.2;;
;;Marlin/Configuration.h;#define  DEFAULT_Ki 1.08;;
;;Marlin/Configuration.h;#define  DEFAULT_Kd 114;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;#define THERMAL_PROTECTION_HOTENDS;;
;;Marlin/Configuration.h;#define THERMAL_PROTECTION_BED;;
;;Marlin/Configuration.h;#define ENDSTOPPULLUPS;;
;;Marlin/Configuration.h;#define INVERT_X_DIR false;;
;;Marlin/Configuration.h;#define INVERT_Z_DIR false;;
;;Marlin/Configuration.h;#define INVERT_E1_DIR false;;
;;Marlin/Configuration.h;#define Z_HOME_DIR -1;;
;;Marlin/Configuration.h;#define X_MAX_POS 200;;
;;Marlin/Configuration.h;#define Y_MAX_POS 200;;
;;Marlin/Configuration.h;#define Z_MAX_POS 200;;
;;Marlin/Configuration.h;#define HOMING_FEEDRATE {50*60, 50*60, 4*60, 0};;
;;Marlin/Configuration.h;#define DEFAULT_AXIS_STEPS_PER_UNIT   {80,80,4000,500};;
;;Marlin/Configuration.h;#define DEFAULT_MAX_FEEDRATE          {300, 300, 5, 25};;
;;Marlin/Configuration.h;#define PLA_PREHEAT_HOTEND_TEMP 180;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration.h;;;
;;Marlin/Configuration_adv.h;#if DISABLED(PIDTEMPBED);;
;;Marlin/Configuration_adv.h;#define BED_CHECK_INTERVAL 5000;;
;;Marlin/Configuration_adv.h;#if ENABLED(BED_LIMIT_SWITCHING);;
;;Marlin/Configuration_adv.h;#define BED_HYSTERESIS 2;;
;;Marlin/Configuration_adv.h;#endif;;
;;Marlin/Configuration_adv.h;#define WATCH_TEMP_PERIOD 20;;
;;Marlin/Configuration_adv.h;#define WATCH_TEMP_INCREASE 2;;
;;Marlin/Default_Version.h;"#define STRING_DISTRIBUTION_DATE """"2016-03-24 12:00""""";;
;;Marlin/Marlin_main.cpp;* '#' stops reading from SD to the buffer prematurely, so procedural;;
;;Marlin/Marlin_main.cpp;#if PIN_EXISTS(MOTOR_CURRENT_PWM_XY);;
;;Marlin/Marlin_main.cpp;#if PIN_EXISTS(MOTOR_CURRENT_PWM_Z);;
;;Marlin/Marlin_main.cpp;#if PIN_EXISTS(MOTOR_CURRENT_PWM_E);;
;;Marlin/SanityCheck.h;#if ENABLED(PIDTEMPBED) && ENABLED(BED_LIMIT_SWITCHING);;
;;Marlin/SanityCheck.h;#endif;;
;;Marlin/configuration_store.cpp;"#define EEPROM_VERSION """"V23""""";;
;;Marlin/example_configurations/Felix/Configuration.h;;;
;;Marlin/example_configurations/Felix/Configuration.h;;;
;;Marlin/example_configurations/Felix/Configuration_DUAL.h;;;
;;Marlin/example_configurations/Felix/Configuration_adv.h;#if DISABLED(PIDTEMPBED);;
;;Marlin/example_configurations/Felix/Configuration_adv.h;#define BED_CHECK_INTERVAL 5000;;
;;Marlin/example_configurations/Felix/Configuration_adv.h;#if ENABLED(BED_LIMIT_SWITCHING);;
;;Marlin/example_configurations/Felix/Configuration_adv.h;#define BED_HYSTERESIS 2;;
;;Marlin/example_configurations/Felix/Configuration_adv.h;#endif;;
;;Marlin/example_configurations/Felix/Configuration_adv.h;#define WATCH_TEMP_PERIOD 20;;
;;Marlin/example_configurations/Felix/Configuration_adv.h;#define WATCH_TEMP_INCREASE 2;;
;;Marlin/example_configurations/Hephestos/Configuration.h;;;
;;Marlin/example_configurations/Hephestos/Configuration.h;;;
;;Marlin/example_configurations/Hephestos/Configuration_adv.h;#if DISABLED(PIDTEMPBED);;
;;Marlin/example_configurations/Hephestos/Configuration_adv.h;#define BED_CHECK_INTERVAL 5000;;
;;Marlin/example_configurations/Hephestos/Configuration_adv.h;#if ENABLED(BED_LIMIT_SWITCHING);;
;;Marlin/example_configurations/Hephestos/Configuration_adv.h;#define BED_HYSTERESIS 2;;
;;Marlin/example_configurations/Hephestos/Configuration_adv.h;#endif;;
;;Marlin/example_configurations/Hephestos/Configuration_adv.h;#define WATCH_TEMP_PERIOD 20;;
;;Marlin/example_configurations/Hephestos/Configuration_adv.h;#define WATCH_TEMP_INCREASE 2;;
;;Marlin/example_configurations/Hephestos_2/Configuration.h;;;
;;Marlin/example_configurations/Hephestos_2/Configuration.h;;;
;;Marlin/example_configurations/Hephestos_2/Configuration_adv.h;#if DISABLED(PIDTEMPBED);;
;;Marlin/example_configurations/Hephestos_2/Configuration_adv.h;#define BED_CHECK_INTERVAL 5000;;
;;Marlin/example_configurations/Hephestos_2/Configuration_adv.h;#if ENABLED(BED_LIMIT_SWITCHING);;
;;Marlin/example_configurations/Hephestos_2/Configuration_adv.h;#define BED_HYSTERESIS 2;;
;;Marlin/example_configurations/Hephestos_2/Configuration_adv.h;#endif;;
;;Marlin/example_configurations/Hephestos_2/Configuration_adv.h;#define WATCH_TEMP_PERIOD 20;;
;;Marlin/example_configurations/Hephestos_2/Configuration_adv.h;#define WATCH_TEMP_INCREASE 2;;
;;Marlin/example_configurations/K8200/Configuration.h;;;
;;Marlin/example_configurations/K8200/Configuration.h;;;
;;Marlin/example_configurations/K8200/Configuration_adv.h;#if DISABLED(PIDTEMPBED);;
;;Marlin/example_configurations/K8200/Configuration_adv.h;#define BED_CHECK_INTERVAL 5000;;
;;Marlin/example_configurations/K8200/Configuration_adv.h;#if ENABLED(BED_LIMIT_SWITCHING);;
;;Marlin/example_configurations/K8200/Configuration_adv.h;#define BED_HYSTERESIS 2;;
;;Marlin/example_configurations/K8200/Configuration_adv.h;#endif;;
;;Marlin/example_configurations/RepRapWorld/Megatronics/Configuration.h;;;
;;Marlin/example_configurations/RepRapWorld/Megatronics/Configuration.h;;;
;;Marlin/example_configurations/RigidBot/Configuration.h;;;
;;Marlin/example_configurations/RigidBot/Configuration.h;;;
;;Marlin/example_configurations/RigidBot/Configuration_adv.h;#if DISABLED(PIDTEMPBED);;
;;Marlin/example_configurations/RigidBot/Configuration_adv.h;#define BED_CHECK_INTERVAL 5000;;
;;Marlin/example_configurations/RigidBot/Configuration_adv.h;#if ENABLED(BED_LIMIT_SWITCHING);;
;;Marlin/example_configurations/RigidBot/Configuration_adv.h;#define BED_HYSTERESIS 2;;
;;Marlin/example_configurations/RigidBot/Configuration_adv.h;#endif;;
;;Marlin/example_configurations/RigidBot/Configuration_adv.h;#define WATCH_TEMP_PERIOD 20;;
;;Marlin/example_configurations/RigidBot/Configuration_adv.h;#define WATCH_TEMP_INCREASE 2;;
;;Marlin/example_configurations/SCARA/Configuration.h;;;
;;Marlin/example_configurations/SCARA/Configuration.h;;;
